product_id,last_inserted_date,shop_id,product_name,product_image,currency,status,product_category_id,product_flag,product_cb_option,product_current_status,product_price,product_price_before_discount,product_discount,tier_variations,tier_variations_type,tier_variations_count,product_type,is_on_flash_sale,shopee_verified,product_stock,product_avg_rating,total_rating_count,rating_count_details,rating_count_with_context,rating_count_with_image,product_url,first_live_date,last_live_date,number_of_live_days,times_sold_out,max_product_price,min_product_price,max_product_discount,min_product_discount,days_on_flash_sale,all_time_sold,last_7_days_sold,all_time_like,last_7_days_like,all_time_view,last_7_days_view,all_time_comment,last_7_days_comment,all_time_rating,last_7_days_rating,last_updated_date
6863138901,2021-09-24,53452181,"Robot hút bụi Xiaomi Vacuum Mop Pro SKV4109GL - Hàng chính hãng",3a76476b196e7840ee28e9354acefe84,VND,1,100010,268959744,0,normal,100,0,0,"SKV4110GL Màu Trắng, SKV4109GL Màu Đen",Màu,2,0,0,0,9,5,21,"21, 0, 0, 0, 0, 21",10,6,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-Pro-SKV4109GL---Hàng-chính-hãng-i.53452181.6863138901,2021-08-16,2021-09-24,40,0,9990000,6690000,33,0,1,64,0,162,3,3674,342,21,0,21,0,2021-09-25
6891184607,2021-09-24,53452181," Camera Hành Trình Xiaomi Mi Dash Cam 1S - Hàng chính hãng .",995878f93c6a3139c5e84e564ccbdfc7,VND,1,100640,268435458,0,normal,13,20,33,,,1,0,0,0,7,4.3,6,"6, 1, 0, 0, 0, 5",1,0,https://shopee.vn/-Camera-Hành-Trình-Xiaomi-Mi-Dash-Cam-1S---Hàng-chính-hãng-.-i.53452181.6891184607,2021-08-16,2021-09-24,39,0,1339000,1151000,42,33,1,11,5,127,39,11640,4929,6,2,6,2,2021-09-25
7068314584,2021-09-24,230954155,"VinFast - Xe máy điện Impes Red",6a1357a8f75e74349acacd4418eaefaa,VND,1,100641,0,0,normal,149,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,5,1,"1, 0, 0, 0, 0, 1",0,0,https://shopee.vn/VinFast---Xe-máy-điện-Impes-Red-i.230954155.7068314584,2021-08-16,2021-09-24,40,0,14900000,14900000,0,0,0,2,0,8,1,2889,422,1,0,1,0,2021-09-25
7090658414,2021-09-24,53452181,"Dây Cáp Xiaomi  Type-C To Lightning 1M (BHR4421GL)",19b9ad8a016515bc32f34e86740fe033,VND,1,100013,268435458,0,normal,3,0,0,,,1,0,0,0,31,4.7,3,"3, 0, 0, 0, 1, 2",0,0,https://shopee.vn/Dây-Cáp-Xiaomi--Type-C-To-Lightning-1M-(BHR4421GL)-i.53452181.7090658414,2021-08-16,2021-09-24,40,0,290000,199000,31,0,0,10,4,31,2,1126,220,3,2,3,2,2021-09-25
7116610361,2021-09-17,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Điện Thoại Samsung Galaxy A71 8GB/128GB - Hàng Chính Hãng",f3a52e683046f2268254eb365cad425b,VND,1,100013,269025282,0,normal,72,105,31,"Prism Crush Black, Prism Crush Blue, Bạc, Hồng, Haze Crush Silver",Variation,5,0,0,0,2,4.9,398,"398, 4, 3, 2, 12, 377",227,165,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Điện-Thoại-Samsung-Galaxy-A71-8GB/128GB---Hàng-Chính-Hãng-i.65589552.7116610361,2021-08-16,2021-09-17,33,0,10490000,7090000,32,0,1,1018,0,1453,0,43667,0,398,0,398,0,2021-09-25
7192419991,2021-09-02,65589552,"Tủ Lạnh SAMSUNG Inverter 360 Lít RT35K5982DX/SV",488558b268a36ad1e12e0ad2be0ef8d6,VND,1,100010,268959744,0,normal,160,0,0,,,1,0,0,0,100,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Tủ-Lạnh-SAMSUNG-Inverter-360-Lít-RT35K5982DX/SV-i.65589552.7192419991,2021-09-01,2021-09-02,2,0,15990000,15990000,0,0,0,0,0,10,0,434,0,0,0,0,0,2021-09-25
7217256786,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung AddWash Inverter 8 kg WW80K52E0WW/SV",7c9a2e7b62afba79e230e5b16c7cd03c,VND,1,100010,269025280,0,normal,76,110,31,,,1,0,0,0,2,4.7,25,"25, 2, 0, 0, 0, 23",15,10,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-AddWash-Inverter-8-kg-WW80K52E0WW/SV-i.65589552.7217256786,2021-08-16,2021-09-24,28,0,10990000,5990000,45,0,0,67,0,779,5,5627,883,26,0,25,0,2021-09-25
7297413303,2021-09-24,65589552,"[Mã ELSAMSEP giảm 5% đơn 500K] Điện thoại Samsung Galaxy A22 (6GB/128GB)",4c4c8c008cd05ddfbba354a98b52e073,VND,1,100013,269025282,0,normal,55,59,7,"Xanh Lá, Tím, Đen",Name,3,0,0,0,292,5,19,"19, 0, 1, 0, 0, 18",7,8,https://shopee.vn/[Mã-ELSAMSEP-giảm-5%-đơn-500K]-Điện-thoại-Samsung-Galaxy-A22-(6GB/128GB)-i.65589552.7297413303,2021-08-28,2021-09-24,28,0,5890000,4690000,20,0,0,63,54,127,29,30722,6958,19,16,19,16,2021-09-25
7302666105,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Samsung LS24R350FHEXXV 24inch FullHD 5ms 75Hz AMD FreeSync -Hàng Chính Hãng",02238f8a25cc10ee818d0d77197ea7be,VND,1,100644,269025282,0,normal,35,37,6,,,1,0,0,0,20,4.7,192,"192, 7, 2, 5, 10, 168",99,77,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Samsung-LS24R350FHEXXV-24inch-FullHD-5ms-75Hz-AMD-FreeSync--Hàng-Chính-Hãng-i.65589552.7302666105,2021-08-16,2021-09-24,40,0,3490000,3357000,10,6,0,406,1,11934,-108,44050,2214,192,0,192,0,2021-09-25
7368305577,2021-09-24,230954155,"VinFast - Xe máy điện Impes White",2dd2c071254057d8ec4394799471b073,VND,1,100641,0,0,normal,149,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/VinFast---Xe-máy-điện-Impes-White-i.230954155.7368305577,2021-08-16,2021-09-24,40,0,14900000,14900000,0,0,0,1,0,20,0,4078,293,0,0,0,0,2021-09-25
7382284701,2021-09-23,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 55 Inch QLED 4K QA55Q60AAKXXV - Model 2021 - Miễn phí lắp đặt",8d22e988476f3ea9b8310c14a7bc985e,VND,1,100010,269025282,0,normal,180,259,31,,,1,0,0,0,2,3,2,"2, 1, 0, 0, 0, 1",2,1,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-55-Inch-QLED-4K-QA55Q60AAKXXV---Model-2021---Miễn-phí-lắp-đặt-i.65589552.7382284701,2021-08-16,2021-09-23,38,0,20590000,17999000,31,21,0,5,0,112,3,15489,3358,2,0,2,0,2021-09-25
7393062337,2021-09-24,53452181,"Điện Thoại Xiaomi POCO M3 128GB - Hàng Chính Hãng",dc365b78268b886d66f467f5b168f785,VND,1,100013,268959746,0,normal,45,0,0,"Xanh, Đen, Vàng","Màu Sắc",3,0,0,0,17,4.8,122,"122, 3, 1, 1, 3, 114",77,62,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-128GB---Hàng-Chính-Hãng-i.53452181.7393062337,2021-08-16,2021-09-24,40,0,4490000,3390000,24,0,0,361,39,367,46,35857,3248,122,19,122,19,2021-09-25
7456183680,2021-09-04,65589552,"[Nhập ELSAMHOT giảm 5%] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50TU6900KXXV - Model 2020 - Miễn phí lắp đặt",72b577688bd07779cfabe5037e23ea1d,VND,1,100010,268959746,0,normal,114,134,15,,,1,0,0,0,1,4.9,149,"149, 2, 1, 1, 5, 140",76,58,https://shopee.vn/[Nhập-ELSAMHOT-giảm-5%]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50TU6900KXXV---Model-2020---Miễn-phí-lắp-đặt-i.65589552.7456183680,2021-08-21,2021-09-04,15,0,11390000,11390000,15,15,0,372,0,437,0,3164,0,149,0,149,0,2021-09-25
7468442521,2021-09-24,230954155,"VinFast - Xe máy điện Klara S Xanh Rêu",d3189631efd53f0189296742c31bc4bf,VND,1,100641,0,0,normal,399,0,0,,,1,0,0,0,294,3.7,3,"3, 1, 0, 0, 0, 2",2,2,https://shopee.vn/VinFast---Xe-máy-điện-Klara-S-Xanh-Rêu-i.230954155.7468442521,2021-08-16,2021-09-24,40,0,39900000,39900000,0,0,0,6,0,21,0,484,42,3,0,3,0,2021-09-25
7654763931,2021-09-24,53452181,"Robot Hút Bụi Mi Robot Vacuum-Mop Essential",eb1ac687c9fdfdaac642fe8b895c507e,VND,1,100010,268959746,0,normal,60,0,0,,,1,0,0,0,11,4.2,10,"10, 2, 0, 0, 0, 8",5,3,https://shopee.vn/Robot-Hút-Bụi-Mi-Robot-Vacuum-Mop-Essential-i.53452181.7654763931,2021-08-16,2021-09-24,40,0,5990000,4399000,27,0,0,27,0,143,2,1549,324,10,0,10,0,2021-09-25
7656183611,2021-09-15,65589552," [Mã SAM20 - 599K và ELSSCP1TR - 5%] Smart Tivi Samsung UHD 4K 65 inch UA65TU6900KXXV - Model 2020 - Miễn phí lắp đặt",a0bfb17d53086f00536f4504d55f7c63,VND,1,100010,268959744,0,normal,166,249,33,,,1,0,0,0,1,4.9,34,"34, 0, 1, 1, 0, 32",10,7,https://shopee.vn/-[Mã-SAM20---599K-và-ELSSCP1TR---5%]-Smart-Tivi-Samsung-UHD-4K-65-inch-UA65TU6900KXXV---Model-2020---Miễn-phí-lắp-đặt-i.65589552.7656183611,2021-08-21,2021-09-15,26,0,16590000,16590000,33,33,0,80,0,323,0,5925,0,34,0,34,0,2021-09-25
7743986580,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple AirPods Pro",5b0ee8b80d604dd93e2b77278b770928,VND,1,100013,268959746,0,normal,49,74,34,,,1,0,0,0,861,4.9,3730,"3730, 66, 25, 41, 122, 3476",1865,1544,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-AirPods-Pro-i.88201679.7743986580,2021-08-16,2021-09-24,40,0,4900000,4850000,34,34,0,9927,304,6619,120,184689,21531,3729,135,3730,135,2021-09-25
7772206842,2021-09-24,53452181,"Đồng hồ thông minh Xiaomi Mi Watch Lite - GPS/1.4" LCD Touch/Bluetooth 5.1",4e430fb83acd0a05f1c17bf82267852e,VND,1,100013,268435456,0,normal,20,0,0,"Black, White, Blue, Green, Pink",Color,5,0,0,0,3,4.9,671,"671, 9, 1, 9, 32, 620",332,269,"https://shopee.vn/Đồng-hồ-thông-minh-Xiaomi-Mi-Watch-Lite---GPS/1.4"-LCD-Touch/Bluetooth-5.1-i.53452181.7772206842",2021-08-18,2021-09-24,13,0,1990000,1099000,45,0,0,1486,3,1721,21,21985,2744,671,2,671,2,2021-09-25
7773953870,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Mac Mini (2020) M1 Chip, 8GB, 512GB SSD",0c57b9eeb62e29548f3d1ba1531064c9,VND,1,100644,268959746,0,normal,204,250,18,,,1,0,0,0,2,5,2,"2, 0, 0, 0, 0, 2",0,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Mac-Mini-(2020)-M1-Chip,-8GB,-512GB-SSD-i.88201679.7773953870",2021-08-16,2021-09-24,40,0,21850000,20346000,19,13,0,2,1,108,5,25141,4471,2,1,2,2,2021-09-25
7776963031,2021-08-17,88201679,"Apple iPad Air 4 10.9-inch Wi-Fi 256GB",74a8326d4b2d1c617bab5a49f450341b,VND,1,100013,268959746,0,normal,215,0,0,"Green, Sky Blue, Gray, Rose Gold, Silver","Màu Sắc",5,0,0,0,1,4.7,31,"31, 2, 0, 0, 2, 27",20,17,https://shopee.vn/Apple-iPad-Air-4-10.9-inch-Wi-Fi-256GB-i.88201679.7776963031,2021-08-16,2021-08-17,2,0,21490000,21490000,0,0,0,67,0,824,0,13990,0,31,0,31,0,2021-09-25
7920741913,2021-09-24,230954155,"Xe máy điện VinFast Ludo",c71e0a97e0236c7ca7f1350ebad34f47,VND,1,100641,0,0,normal,129,0,0,"Blue, Dark Blue, Grey, Red, White","Màu sắc",5,0,0,0,1000,4.7,23,"23, 1, 1, 0, 0, 21",14,10,https://shopee.vn/Xe-máy-điện-VinFast-Ludo-i.230954155.7920741913,2021-08-16,2021-09-24,40,0,12900000,12900000,0,0,0,68,0,226,-2,4718,287,23,0,23,0,2021-09-25
7920742618,2021-09-24,230954155,"Xe máy điện VinFast Klara S - Tinh hoa thiết kế ý",adf1db7a58e09aa0a8a8827095e765c3,VND,1,100641,0,0,normal,399,0,0,"Ghi xám, Đen mờ, Đỏ, Trắng, Ghi xám., Xám, Xanh, Đen bóng","Màu sắc",8,0,0,0,2399,4,36,"36, 7, 2, 0, 3, 24",21,12,https://shopee.vn/Xe-máy-điện-VinFast-Klara-S---Tinh-hoa-thiết-kế-ý-i.230954155.7920742618,2021-08-16,2021-09-24,40,0,39900000,39900000,0,0,0,111,0,234,-1,2179,235,36,0,36,0,2021-09-25
7957497677,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch SE 40mm GPS Sport Band",4e19c33584684be04e886b9652fc2b89,VND,1,100013,268959746,0,normal,70,90,23,"Sliver Aluminum , Space Gray Aluminum",Color,2,0,0,0,81,4.9,199,"199, 0, 0, 4, 3, 192",125,109,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-SE-40mm-GPS-Sport-Band-i.88201679.7957497677,2021-08-16,2021-09-24,40,0,7000000,6490000,28,22,0,431,48,909,36,55729,3773,199,19,199,19,2021-09-25
8089279844,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13.3-inch, 16GB, 256GB SSD",8d66ed192a6850c997fac0e4f7a3cca7,VND,1,100644,268959744,0,normal,375,400,6,"Silver, Space Gray",Name,2,0,0,0,3,0,0,"0, 0, 0, 0, 0, 0",0,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13.3-inch,-16GB,-256GB-SSD-i.88201679.8089279844",2021-09-09,2021-09-24,15,0,39990000,37500000,6,0,0,0,0,69,23,8434,3321,0,0,0,0,2021-09-25
8282357712,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Nike Series 5 40mm GPS + Cellular",f903abc3cff07aec005a600b1a9208dc,VND,1,100013,268959746,0,normal,91,116,21,"Space Gray Aluminum",Color,1,0,0,0,1,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Nike-Series-5-40mm-GPS-+-Cellular-i.88201679.8282357712,2021-08-16,2021-09-24,27,3,11590000,8690000,25,0,0,2,1,47,6,8187,913,0,0,0,0,2021-09-25
8353766833,2021-09-08,88201679,"Apple iPad Pro M1 (2021) 11-inch Wi-Fi 128GB",1a21408af75c502d4fdfa7be311059c3,VND,1,100013,268959746,0,normal,200,220,9,"Silver, Space Gray",Color,2,0,0,0,116,4.7,12,"12, 1, 0, 0, 0, 11",9,5,https://shopee.vn/Apple-iPad-Pro-M1-(2021)-11-inch-Wi-Fi-128GB-i.88201679.8353766833,2021-08-18,2021-09-08,6,2,21990000,19990000,9,0,0,32,0,258,0,12911,0,12,0,12,0,2021-09-25
8407312736,2021-09-24,65589552,"[Mã ELSAMSEP giảm 5% đơn 500K] Điện Thoại Samsung Galaxy A12 (4GB/128GB) - Hàng Chính Hãng",a32f5b85bc709eb6f0bc4265e4d55139,VND,1,100013,269025282,0,normal,35,43,19,"Đen, Trắng, Xanh",Màu,3,0,0,0,1483,4.9,183,"183, 1, 1, 2, 5, 174",84,78,https://shopee.vn/[Mã-ELSAMSEP-giảm-5%-đơn-500K]-Điện-Thoại-Samsung-Galaxy-A12-(4GB/128GB)---Hàng-Chính-Hãng-i.65589552.8407312736,2021-08-16,2021-09-24,40,0,4290000,3490000,19,0,1,499,197,832,105,77368,3562,183,78,183,78,2021-09-25
8407857496,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13 inch, 8GB, 256GB SSD",42c51761d53b623a5bc6fcf8772d9e94,VND,1,100644,268959746,0,normal,315,370,15,"Silver, Space Gray",Color,2,0,0,0,3,4.8,293,"293, 8, 2, 3, 7, 273",160,130,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13-inch,-8GB,-256GB-SSD-i.88201679.8407857496",2021-08-16,2021-09-24,38,0,31490000,30490000,18,15,0,840,118,2166,111,174839,36885,293,40,293,40,2021-09-25
8466835969,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trước Digital Inverter 8,5kg (WW85T4040CX)",59f3e1b4a6e25c92462aff8dbfdde9f9,VND,1,100010,269025282,0,normal,63,147,57,,,1,0,0,0,2,4.5,14,"14, 1, 0, 1, 1, 11",11,7,"https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trước-Digital-Inverter-8,5kg-(WW85T4040CX)-i.65589552.8466835969",2021-08-16,2021-09-24,40,0,14690000,6290000,57,0,3,42,0,442,22,72267,22026,14,0,14,0,2021-09-25
8582382819,2021-09-09,88201679,"Apple iPhone 12 | 12 Pro Silicone Case with MagSafe - Deep Navy",f03873e815e3ba3a28e181a7ba980c91,VND,1,100013,268959746,0,normal,18,0,0,"Deep Navy",Color,1,0,0,0,1,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Silicone-Case-with-MagSafe---Deep-Navy-i.88201679.8582382819,2021-08-16,2021-09-09,11,0,1790000,1790000,0,0,0,0,0,2,0,2099,0,0,0,0,0,2021-09-25
8633795913,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn hình thông minh Samsung LS32AM500NEXXV 32" FHD - Hàng chính hãng",2b29fb7bffd6f29098cf49502a539fdc,VND,1,100644,269025282,0,normal,77,87,11,,,1,0,0,0,44,3.9,7,"7, 2, 0, 0, 0, 5",3,1,"https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-hình-thông-minh-Samsung-LS32AM500NEXXV-32"-FHD---Hàng-chính-hãng-i.65589552.8633795913",2021-08-21,2021-09-24,21,0,7659000,7149000,17,11,1,19,0,88,2,6733,2595,7,0,7,0,2021-09-25
8643121306,2021-09-24,65589552,"Điện Thoại Samsung Galaxy M12 (4GB/64GB) - Hãng Phân Phối Chính Thức",bb2ef3e2b34b615ee229e9a00bb56055,VND,1,100013,268959746,0,normal,39,39,18,"Đen, Xanh dương","Màu Sắc",2,0,0,0,1,4.9,248,"248, 3, 2, 3, 12, 228",121,101,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-M12-(4GB/64GB)---Hãng-Phân-Phối-Chính-Thức-i.65589552.8643121306,2021-08-16,2021-09-24,6,0,3890000,3190000,18,18,0,730,0,660,4,12570,747,249,0,249,0,2021-09-25
8682372010,2021-09-24,88201679,"Apple iPad Magic Keyboard for iPad Pro 11-inch (3rd generation) and iPad Air (4th generation)",e66149f5615ff5d759295b61ac0b28ea,VND,1,100013,268959744,0,normal,75,88,15,Black,Color,1,0,0,0,5,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-iPad-Magic-Keyboard-for-iPad-Pro-11-inch-(3rd-generation)-and-iPad-Air-(4th-generation)-i.88201679.8682372010,2021-09-21,2021-09-24,4,0,7490000,7490000,15,15,0,0,0,21,14,3586,2557,0,0,0,0,2021-09-25
8682382499,2021-08-16,88201679,"Apple USB-C to Lightning Cable (1m)",dac80df0b6b00794d856bfa5094c53a3,VND,1,100013,268959746,0,normal,6,0,0,V1,N1,1,0,0,0,3,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-USB-C-to-Lightning-Cable-(1m)-i.88201679.8682382499,2021-08-16,2021-08-16,1,0,590000,590000,0,0,0,0,0,20,0,3888,0,0,0,0,0,2021-09-25
8746191269,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50AU9000KXXV - Miễn phí lắp đặt",75eaff13e30cce40b80ca61fccd76e35,VND,1,100010,269025282,0,normal,157,194,19,,,1,0,0,0,3,5,5,"5, 0, 0, 0, 0, 5",3,2,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50AU9000KXXV---Miễn-phí-lắp-đặt-i.65589552.8746191269,2021-08-16,2021-09-24,40,0,16990000,14999000,23,12,0,13,1,99,2,6173,353,5,1,5,1,2021-09-25
8782382442,2021-08-22,88201679,"Apple iPhone 12 Pro Max Silicone Case with MagSafe - White",c84af154b61ccf0acd6a994c0e6c47e4,VND,1,100013,268959746,0,normal,18,0,0,White,Color,1,0,0,0,1,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-Silicone-Case-with-MagSafe---White-i.88201679.8782382442,2021-08-16,2021-08-22,6,0,1790000,1790000,0,0,0,0,0,7,0,2194,0,0,0,0,0,2021-09-25
8840893153,2021-09-09,53452181,"Máy Hút Bụi Xiaomi Vacuum Cleaner Mini",8a00b58ab27e1780349994aea77ace62,VND,1,100010,268435458,0,normal,10,15,33,,,1,0,0,0,1,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Máy-Hút-Bụi-Xiaomi-Vacuum-Cleaner-Mini-i.53452181.8840893153,2021-08-16,2021-09-09,25,0,1490000,999000,33,0,0,4,0,59,0,3253,0,0,0,0,0,2021-09-25
8846181802,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 4K UHD 55 Inch UA55AU7000KXXV - Miễn phí lắp đặt",57e5d7072ad9e823442176b5f1f45eed,VND,1,100010,269025280,0,normal,165,199,17,,,1,0,0,0,3,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-4K-UHD-55-Inch-UA55AU7000KXXV---Miễn-phí-lắp-đặt-i.65589552.8846181802,2021-08-16,2021-09-24,40,0,16990000,15880000,20,15,1,1,0,76,-1,1767,159,0,0,0,0,2021-09-25
8862219069,2021-09-01,53452181,"SẠC ĐIỆN (CAR CHARGER) XIAOMI MI 20W WIRELESS(GDS4127GL)",ad90042f4b280832a41c8f7cdf75222a,VND,1,100013,268435458,0,normal,10,0,0,,,1,0,0,0,4,5,1,"1, 0, 0, 0, 0, 1",1,0,https://shopee.vn/SẠC-ĐIỆN-(CAR-CHARGER)-XIAOMI-MI-20W-WIRELESS(GDS4127GL)-i.53452181.8862219069,2021-08-16,2021-09-01,17,0,990000,749000,24,0,0,1,0,5,0,645,0,1,0,1,0,2021-09-25
8910955015,2021-09-24,53452181,"Pin sạc dự phòng Xiaomi 10000mAh Wireless Essential/ Trắng (White) (VXN4294GL)",91e0eb642daca960f50395ed2ee3245f,VND,1,100013,268435458,0,normal,7,7,4,,,1,0,0,0,3,4.8,11,"11, 0, 0, 0, 2, 9",3,1,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-10000mAh-Wireless-Essential/-Trắng-(White)-(VXN4294GL)-i.53452181.8910955015,2021-08-16,2021-09-24,39,0,690000,539000,22,0,0,22,0,81,0,1523,229,11,0,11,0,2021-09-25
8920871826,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 65 inch UA65TU8300KXXV - Miễn phí lắp đặt",dbf7ae8077e5c4f636c3765f1babfffb,VND,1,100010,269025280,0,normal,180,349,49,,,1,0,0,0,2,5,16,"16, 0, 0, 0, 0, 16",5,7,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-65-inch-UA65TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.8920871826,2021-08-16,2021-09-24,39,0,18990000,17150000,51,46,2,49,0,193,8,10135,622,18,0,16,0,2021-09-25
8974606662,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU9000KXXV - Miễn Phí Lắp Đặt",3f513ee935f70bf11f6f747c234e2257,VND,1,100010,269025282,0,normal,130,175,26,,,1,0,0,0,3,5,2,"2, 0, 0, 0, 0, 2",1,1,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU9000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.8974606662,2021-08-16,2021-09-24,39,0,13999000,12720000,27,20,0,3,0,19,1,2726,223,2,0,2,0,2021-09-25
9127481857,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 50 Inch QLED 4K QA50Q60AAKXXV - Model 2021 - Miễn phí lắp đặt",bf962bf69f1697b512d8c34b4a460cb7,VND,1,100010,269025282,0,normal,160,219,27,,,1,0,0,0,5,5,3,"3, 0, 0, 0, 0, 3",1,1,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-50-Inch-QLED-4K-QA50Q60AAKXXV---Model-2021---Miễn-phí-lắp-đặt-i.65589552.9127481857,2021-08-16,2021-09-24,40,0,17990000,15999000,27,18,0,9,1,95,2,5266,1476,3,1,3,1,2021-09-25
9138653296,2021-09-08,65589552,"[CL Gift] Bộ Bàn Phím Và Chuột Không Dây Logitech MK240 2016 - Hàng Chính Hãng",140d9642b052803e7f5bceb06747c3b5,VND,1,100644,268435456,0,normal,4,0,0,,,1,0,0,0,1,4.6,13,"13, 1, 0, 0, 1, 11",6,4,https://shopee.vn/[CL-Gift]-Bộ-Bàn-Phím-Và-Chuột-Không-Dây-Logitech-MK240-2016---Hàng-Chính-Hãng-i.65589552.9138653296,2021-08-16,2021-09-08,12,0,415000,415000,0,0,0,28,0,166,0,3251,0,13,0,13,0,2021-09-25
9146183365,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 4K UHD 43 Inch UA43AU7000KXXV - Miễn phí lắp đặt",3f95c7f3eb1077c39ef57ab18da222b3,VND,1,100010,269025282,0,normal,124,139,11,,,1,0,0,0,3,4.7,12,"12, 1, 0, 0, 0, 11",6,6,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-4K-UHD-43-Inch-UA43AU7000KXXV---Miễn-phí-lắp-đặt-i.65589552.9146183365,2021-08-16,2021-09-24,40,0,12490000,11390000,18,10,0,20,0,93,3,2923,186,12,0,12,0,2021-09-25
