row_id,product_id,statistic_date,snapshot_date,shop_id,product_name,product_image,currency,status,product_category_id,product_flag,product_cb_option,product_status,product_price,product_price_before_discount,show_discount,product_discount,tier_variations,tier_variations_type,tier_variations_count,product_type,is_on_flash_sale,shopee_verified,product_stock,stock_changed,historical_sold,new_items_sold,liked_count,new_like_count,view_count,new_view_count,comment_count,new_comment_count,product_avg_rating,total_rating_count,rating_count_details,new_rating_count,rating_count_with_context,rating_count_with_image,product_url,last_updated_date
233460,5483791270,2021-08-24,2021-08-25,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,1304,30,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
258289,5483791270,2021-08-25,2021-08-26,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,1260,44,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
283447,5483791270,2021-08-26,2021-08-27,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,1251,9,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
308427,5483791270,2021-08-27,2021-08-28,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,1130,121,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
333604,5483791270,2021-08-28,2021-08-29,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,1041,89,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
358822,5483791270,2021-08-29,2021-08-30,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,1084,43,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
384035,5483791270,2021-08-30,2021-08-31,65589552,"Màn hình Samsung LS24A310NHEXXV 24" FHD D-SUB HDMI - Hàng chính hãng",86b3119a2e7f5027440ff4edf0532393,VND,1,100644,268959746,0,normal,3050000.0000,4539000.0000,33,33,,,1,0,0,0,1,0,9,0,64,0,946,138,6,0,4.3,6,"6, 1, 0, 0, 0, 5",0,3,2,"https://shopee.vn/Màn-hình-Samsung-LS24A310NHEXXV-24"-FHD-D-SUB-HDMI---Hàng-chính-hãng-i.65589552.5483791270",2021-09-25
1902,5547907031,2021-08-15,2021-08-16,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13990000.0000,22400000.0000,38,38,,,1,0,0,0,120,0,1323,0,1543,0,25109,0,554,0,4.8,554,"554, 7, 7, 9, 28, 503",0,282,204,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
28520,5547907031,2021-08-16,2021-08-17,65589552,"Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,15,-105,1325,2,1547,4,25274,165,555,1,4.8,555,"555, 7, 7, 9, 29, 503",1,283,205,https://shopee.vn/Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
54959,5547907031,2021-08-17,2021-08-18,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,14,-1,1327,2,1549,2,24324,950,556,1,4.8,556,"556, 7, 7, 9, 29, 504",1,284,206,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
81348,5547907031,2021-08-18,2021-08-19,65589552,"[Lưu SAMTV20 giảm 500K] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,13,-1,1328,1,1553,4,25112,788,556,0,4.8,556,"556, 7, 7, 9, 29, 504",0,284,206,https://shopee.vn/[Lưu-SAMTV20-giảm-500K]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
107981,5547907031,2021-08-19,2021-08-20,65589552,"[Lưu SAMTV20 giảm 500K] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13990000.0000,22400000.0000,38,38,,,1,0,0,0,41,28,1328,0,1562,9,24036,1076,556,0,4.8,556,"556, 7, 7, 9, 29, 504",0,284,206,https://shopee.vn/[Lưu-SAMTV20-giảm-500K]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
133117,5547907031,2021-08-20,2021-08-21,65589552,"[Lưu SAMTV20 giảm 500K] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,88,47,1334,6,1576,14,24206,170,557,1,4.8,557,"557, 7, 7, 9, 29, 505",1,284,206,https://shopee.vn/[Lưu-SAMTV20-giảm-500K]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
157975,5547907031,2021-08-21,2021-08-22,65589552,"[Lưu SAMTV20 giảm 500K] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,94,6,1335,1,1577,1,24102,104,558,1,4.8,558,"558, 7, 7, 9, 29, 506",1,285,207,https://shopee.vn/[Lưu-SAMTV20-giảm-500K]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
182915,5547907031,2021-08-22,2021-08-23,65589552,"[Lưu SAMTV20 giảm 500K] Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,99,5,1335,0,1583,6,24224,122,560,2,4.8,560,"560, 7, 7, 9, 29, 508",2,285,207,https://shopee.vn/[Lưu-SAMTV20-giảm-500K]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
208283,5547907031,2021-08-23,2021-08-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,99,0,1336,1,1583,0,24679,455,560,0,4.8,560,"560, 7, 7, 9, 29, 508",0,285,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
233416,5547907031,2021-08-24,2021-08-25,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,1,0,4,-95,1340,4,1585,2,24569,110,561,1,4.8,561,"561, 7, 7, 9, 29, 509",1,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
258249,5547907031,2021-08-25,2021-08-26,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,93,89,1342,2,1585,0,24233,336,561,0,4.8,561,"561, 7, 7, 9, 29, 509",0,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
283406,5547907031,2021-08-26,2021-08-27,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,81,-12,1343,1,1587,2,24211,22,562,1,4.8,562,"562, 7, 7, 9, 29, 510",1,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
308385,5547907031,2021-08-27,2021-08-28,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,1,0,3,-78,1348,5,1590,3,23720,491,562,0,4.8,562,"562, 7, 7, 9, 29, 510",0,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
333560,5547907031,2021-08-28,2021-08-29,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,1,0,3,0,1349,1,1589,-1,23966,246,563,1,4.8,562,"562, 7, 7, 9, 29, 510",0,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
358780,5547907031,2021-08-29,2021-08-30,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13390000.0000,22400000.0000,40,40,,,1,0,0,0,100,97,1349,0,1590,1,24372,406,563,0,4.8,562,"562, 7, 7, 9, 29, 510",0,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
383994,5547907031,2021-08-30,2021-08-31,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 55 inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,1,100010,268959746,0,normal,13990000.0000,22400000.0000,38,38,,,1,0,0,0,73,-27,1349,0,1595,5,24840,468,563,0,4.8,562,"562, 7, 7, 9, 29, 510",0,286,207,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-55-inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-09-25
290,5600084939,2021-08-15,2021-08-16,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,21990000.0000,0.0000,0,0,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,767,0,1731,0,3780,0,166483,0,637,0,4.9,637,"637, 6, 4, 5, 21, 601",0,327,269,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
26901,5600084939,2021-08-16,2021-08-17,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13490000.0000,21990000.0000,39,39,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,245,-522,1739,8,3875,95,173121,6638,640,3,4.9,640,"640, 6, 4, 5, 21, 604",3,330,272,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
53336,5600084939,2021-08-17,2021-08-18,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13490000.0000,21990000.0000,39,39,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,711,466,1782,43,3914,39,170571,2550,658,18,4.9,658,"658, 6, 4, 5, 21, 622",18,342,279,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
79748,5600084939,2021-08-18,2021-08-19,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13490000.0000,21990000.0000,39,39,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,999,288,1806,24,3936,22,176069,5498,670,12,4.9,670,"670, 6, 4, 5, 21, 634",12,346,283,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
106393,5600084939,2021-08-19,2021-08-20,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,21990000.0000,0.0000,0,0,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,588,-411,1835,29,4007,71,182324,6255,682,12,4.9,682,"682, 6, 4, 5, 21, 646",12,351,288,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
131538,5600084939,2021-08-20,2021-08-21,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,21990000.0000,0.0000,0,0,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,854,266,1858,23,4051,44,189491,7167,692,10,4.9,692,"692, 6, 4, 5, 21, 656",10,353,290,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
156377,5600084939,2021-08-21,2021-08-22,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,21990000.0000,0.0000,0,0,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,856,2,1865,7,4064,13,189590,99,695,3,4.9,695,"695, 6, 4, 5, 21, 659",3,354,290,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
181257,5600084939,2021-08-22,2021-08-23,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,21990000.0000,0.0000,0,0,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,850,-6,1909,44,4066,2,190797,1207,714,19,4.9,714,"714, 11, 4, 5, 21, 673",19,366,297,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
206598,5600084939,2021-08-23,2021-08-24,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13690000.0000,21990000.0000,38,38,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,68,-782,1947,38,4132,66,199177,8380,728,14,4.9,728,"728, 13, 4, 5, 21, 685",14,373,304,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
231746,5600084939,2021-08-24,2021-08-25,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,826,758,1978,31,4194,62,201595,2418,734,6,4.9,734,"734, 13, 4, 5, 21, 691",6,377,308,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
256566,5600084939,2021-08-25,2021-08-26,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,806,-20,2010,32,4276,82,195963,5632,740,6,4.9,740,"740, 13, 4, 5, 21, 697",6,384,313,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
281712,5600084939,2021-08-26,2021-08-27,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,770,-36,2028,18,4308,32,202917,6954,743,3,4.9,741,"741, 13, 4, 5, 21, 698",1,384,313,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
306689,5600084939,2021-08-27,2021-08-28,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,691,-79,2046,18,4342,34,204363,1446,753,10,4.9,753,"753, 13, 4, 5, 21, 710",12,392,318,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
331864,5600084939,2021-08-28,2021-08-29,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,745,54,2073,27,4383,41,209294,4931,757,4,4.9,756,"756, 13, 4, 5, 21, 713",3,393,319,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
357097,5600084939,2021-08-29,2021-08-30,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,775,30,2076,3,4424,41,214974,5680,759,2,4.9,759,"759, 13, 4, 5, 22, 715",3,395,320,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
382293,5600084939,2021-08-30,2021-08-31,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,1,100013,268959746,0,normal,13990000.0000,21990000.0000,36,36,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,0,0,0,687,-88,2119,43,4482,58,221728,6754,764,5,4.9,762,"762, 14, 5, 5, 22, 716",3,397,321,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-09-25
292,5660743161,2021-08-15,2021-08-16,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,32,0,1074,0,2177,0,95133,0,411,0,4.9,411,"411, 13, 1, 1, 11, 385",0,210,168,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
26903,5660743161,2021-08-16,2021-08-17,88201679,"Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,35,3,1077,3,2192,15,96753,1620,411,0,4.9,411,"411, 13, 1, 1, 11, 385",0,210,168,https://shopee.vn/Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
53339,5660743161,2021-08-17,2021-08-18,88201679,"Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,35,0,1082,5,2213,21,95074,1679,414,3,4.9,414,"414, 14, 1, 1, 11, 387",3,212,169,https://shopee.vn/Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
79751,5660743161,2021-08-18,2021-08-19,88201679,"Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,33,-2,1083,1,2222,9,96341,1267,415,1,4.9,415,"415, 14, 1, 1, 11, 388",1,212,169,https://shopee.vn/Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
106395,5660743161,2021-08-19,2021-08-20,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,25590000.0000,30990000.0000,17,17,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,8,-25,1086,3,2239,17,97012,671,416,1,4.9,416,"416, 14, 1, 1, 11, 389",1,213,170,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
131540,5660743161,2021-08-20,2021-08-21,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,6,-2,1090,4,2254,15,99448,2436,416,0,4.9,416,"416, 14, 1, 1, 11, 389",0,213,170,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
156379,5660743161,2021-08-21,2021-08-22,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,6,0,1093,3,2263,9,100605,1157,417,1,4.9,416,"416, 14, 1, 1, 11, 389",0,213,170,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
181259,5660743161,2021-08-22,2021-08-23,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,1,100013,268959746,0,normal,26190000.0000,30990000.0000,15,15,"Silver, Graphite, Gold, Pacific Blue",Color,4,0,0,0,3,-3,1096,3,2279,16,102300,1695,420,3,4.9,420,"420, 14, 1, 1, 12, 392",4,215,171,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-09-25
